,n_arms,epsilon,true_winner_idx,winner_idx,true_winner_ctr,winner_ctr,traffic,wins,baseline
498,5.0,0.8,1.0,1.0,0.28905605352162017,0.28905605352162017,5113.0,1201.0,0.232573321659302
499,5.0,0.8,2.0,2.0,0.286023331531338,0.286023331531338,2212.0,465.0,0.20943215092472411
500,5.0,0.8,1.0,1.0,0.26275821120620907,0.26275821120620907,22864.0,4997.0,0.2191607983815281
501,5.0,0.8,2.0,2.0,0.23730413219063562,0.23730413219063562,100005.0,20512.0,0.20529015521967803
502,5.0,0.8,0.0,1.0,0.3178258720779418,0.31653297050269913,27079.0,6030.0,0.22423358756881057
503,5.0,0.8,3.0,3.0,0.2636345110291647,0.2636345110291647,1206.0,253.0,0.20730064694708128
504,5.0,0.8,1.0,1.0,0.26830157815322486,0.26830157815322486,5914.0,1246.0,0.2133702960044225
505,5.0,0.8,0.0,0.0,0.25038360008300536,0.25038360008300536,84825.0,17837.0,0.208169591413042
506,5.0,0.8,3.0,3.0,0.26108120208190577,0.26108120208190577,1318.0,289.0,0.22798433198776183
507,5.0,0.8,2.0,2.0,0.2284620955268725,0.2284620955268725,1006.0,180.0,0.18239435792078162
508,5.0,0.8,1.0,1.0,0.2661080717684249,0.2661080717684249,1565.0,268.0,0.1753837102617311
509,5.0,0.8,4.0,4.0,0.2171911114495772,0.2171911114495772,44087.0,7618.0,0.17383715443384143
510,5.0,0.8,3.0,3.0,0.27968924473409995,0.27968924473409995,1006.0,170.0,0.1821401918051147
511,5.0,0.8,1.0,1.0,0.279967184263936,0.279967184263936,30085.0,7133.0,0.23641221328965437
512,10.0,0.1,7.0,7.0,0.2731212974436098,0.2731212974436098,1924.0,468.0,0.19432364694721008
513,10.0,0.1,9.0,8.0,0.2486949761654245,0.24829428198575965,53251.0,12983.0,0.19672411883434773
514,10.0,0.1,4.0,4.0,0.29540905627102704,0.29540905627102704,39186.0,10098.0,0.2349122120221546
515,10.0,0.1,1.0,1.0,0.23451128481980504,0.23451128481980504,100010.0,22856.0,0.19855510965444836
516,10.0,0.1,4.0,4.0,0.2594819205783349,0.2594819205783349,2863.0,550.0,0.18450258626973018
517,10.0,0.1,7.0,7.0,0.2867950394217667,0.2867950394217667,59040.0,16416.0,0.20023783463890976
518,10.0,0.1,0.0,0.0,0.29603610720623075,0.29603610720623075,100010.0,28359.0,0.20885369404579776
519,10.0,0.1,2.0,2.0,0.24684339877612896,0.24684339877612896,26282.0,6255.0,0.18587178227409734
520,10.0,0.1,2.0,2.0,0.28957804151565386,0.28957804151565386,1011.0,263.0,0.17294342784667133
521,10.0,0.1,2.0,2.0,0.24854937246664405,0.24854937246664405,100010.0,24326.0,0.19912029077261345
522,10.0,0.1,7.0,7.0,0.2406595330754389,0.2406595330754389,100010.0,23750.0,0.22119538481041778
523,10.0,0.1,1.0,1.0,0.28342090196144637,0.28342090196144637,55670.0,15546.0,0.21485442334967447
524,10.0,0.1,6.0,6.0,0.28010709612027734,0.28010709612027734,100010.0,27558.0,0.2295748589623575
525,10.0,0.1,7.0,7.0,0.29467078448603645,0.29467078448603645,8210.0,2035.0,0.19464156068239147
526,10.0,0.1,9.0,9.0,0.2568105530807814,0.2568105530807814,6292.0,1487.0,0.19124629150542177
527,10.0,0.1,1.0,1.0,0.2635269776935901,0.2635269776935901,100010.0,25923.0,0.20761304302230482
528,10.0,0.2,8.0,8.0,0.324020403984314,0.324020403984314,82717.0,24704.0,0.2322516301001319
529,10.0,0.2,1.0,1.0,0.24881764344470858,0.24881764344470858,23616.0,5513.0,0.17547308426033295
530,10.0,0.2,0.0,0.0,0.324155899102636,0.324155899102636,3875.0,1062.0,0.2286643782362135
531,10.0,0.2,5.0,5.0,0.2696045143127316,0.2696045143127316,100010.0,25840.0,0.21499347281156916
532,10.0,0.2,0.0,0.0,0.2572174389500178,0.2572174389500178,100010.0,24428.0,0.20713756250871435
533,10.0,0.2,9.0,9.0,0.28063036206788794,0.28063036206788794,6462.0,1456.0,0.18948077540514047
534,10.0,0.2,5.0,5.0,0.23210152148903507,0.23210152148903507,3265.0,636.0,0.17033237620297398
535,10.0,0.2,0.0,0.0,0.26979551161252135,0.26979551161252135,20695.0,5161.0,0.18365211483834812
536,10.0,0.2,1.0,1.0,0.26006886495809056,0.26006886495809056,4191.0,941.0,0.19908753754861178
537,10.0,0.2,9.0,9.0,0.28459750467959716,0.28459750467959716,1702.0,399.0,0.21569666529388445
538,10.0,0.2,3.0,3.0,0.2826176385965855,0.2826176385965855,1011.0,220.0,0.18680949758925297
539,10.0,0.2,0.0,0.0,0.2910341962465217,0.2910341962465217,4677.0,1269.0,0.19439344706393064
540,10.0,0.2,9.0,9.0,0.23848652621087768,0.23848652621087768,2222.0,400.0,0.1786136668333564
541,10.0,0.2,8.0,8.0,0.30840926712666755,0.30840926712666755,7672.0,2240.0,0.2057493911136185
542,10.0,0.2,9.0,9.0,0.26757952746454045,0.26757952746454045,10459.0,2402.0,0.18653523297481062
543,10.0,0.2,7.0,7.0,0.3104062799607922,0.3104062799607922,15916.0,4730.0,0.22271388508884482
544,10.0,0.30000000000000004,9.0,9.0,0.24209743895299285,0.24209743895299285,20789.0,4637.0,0.19473207740076698
545,10.0,0.30000000000000004,3.0,3.0,0.2663113787098821,0.2663113787098821,40491.0,8846.0,0.1992502691613294
546,10.0,0.30000000000000004,8.0,8.0,0.2850382333182557,0.2850382333182557,26283.0,6921.0,0.20426835735041243
547,10.0,0.30000000000000004,3.0,3.0,0.24246204990548828,0.24246204990548828,18635.0,4062.0,0.20558574782059397
548,10.0,0.30000000000000004,2.0,2.0,0.3063739954081746,0.3063739954081746,1409.0,326.0,0.19293089271860012
549,10.0,0.30000000000000004,7.0,7.0,0.24777845285292438,0.24777845285292438,5498.0,1093.0,0.1881713813208327
550,10.0,0.30000000000000004,0.0,0.0,0.2906238188460946,0.2906238188460946,1806.0,459.0,0.18221022340444265
551,10.0,0.30000000000000004,3.0,3.0,0.24573627078567337,0.24573627078567337,35738.0,7967.0,0.17658212412567834
552,10.0,0.30000000000000004,3.0,5.0,0.24422693141193497,0.24088742503221014,21057.0,4697.0,0.192792862588765
553,10.0,0.30000000000000004,4.0,4.0,0.26491055908062555,0.26491055908062555,12497.0,3030.0,0.20298721935971895
554,10.0,0.30000000000000004,0.0,0.0,0.2765563121583396,0.2765563121583396,7267.0,1773.0,0.21011432688152792
555,10.0,0.30000000000000004,5.0,8.0,0.27278809281328603,0.2610542117441307,100010.0,23841.0,0.19572013246120662
556,10.0,0.30000000000000004,3.0,3.0,0.2684746831594339,0.2684746831594339,68416.0,16572.0,0.20000032324113323
557,10.0,0.30000000000000004,8.0,8.0,0.3053292315758141,0.3053292315758141,42988.0,11776.0,0.21799326883400663
558,10.0,0.30000000000000004,6.0,6.0,0.2818989298346081,0.2818989298346081,64824.0,16895.0,0.22202291530449586
559,10.0,0.30000000000000004,0.0,0.0,0.29273239353690855,0.29273239353690855,16405.0,4339.0,0.20165855068690058
560,10.0,0.4,6.0,6.0,0.31464493686914863,0.31464493686914863,7847.0,2101.0,0.2200650323804776
561,10.0,0.4,9.0,9.0,0.37277261060523725,0.37277261060523725,1570.0,444.0,0.20412982135772592
562,10.0,0.4,9.0,9.0,0.27319026095453935,0.27319026095453935,28794.0,6976.0,0.20499939312815113
563,10.0,0.4,6.0,6.0,0.23914431055623256,0.23914431055623256,64489.0,13879.0,0.19575606785792682
564,10.0,0.4,6.0,6.0,0.28031705003068585,0.28031705003068585,9086.0,1915.0,0.19326587312089166
565,10.0,0.4,1.0,1.0,0.29185151162000317,0.29185151162000317,2722.0,618.0,0.19261268999909448
566,10.0,0.4,7.0,7.0,0.3060292925191387,0.3060292925191387,5518.0,1302.0,0.20995264847583295
567,10.0,0.4,5.0,2.0,0.26390358616212695,0.25933826178622277,100010.0,23618.0,0.19357668981223164
568,10.0,0.4,7.0,7.0,0.3228958201404193,0.3228958201404193,3334.0,827.0,0.19541446700304504
569,10.0,0.4,0.0,0.0,0.2504652177739163,0.2504652177739163,34476.0,7615.0,0.1978775266626291
570,10.0,0.4,3.0,3.0,0.24365983254363632,0.24365983254363632,100010.0,21433.0,0.17322112910666607
571,10.0,0.4,9.0,9.0,0.2633750409925831,0.2633750409925831,1086.0,222.0,0.18992660699932679
572,10.0,0.4,4.0,4.0,0.30725875310285833,0.30725875310285833,9570.0,2533.0,0.2149331270659524
573,10.0,0.4,4.0,0.0,0.274251114347921,0.27124519085564686,28902.0,7224.0,0.21896759204434071
574,10.0,0.4,7.0,7.0,0.28757568612198203,0.28757568612198203,10540.0,2489.0,0.19275862469141128
575,10.0,0.4,2.0,2.0,0.2599479355636361,0.2599479355636361,91514.0,20792.0,0.19028907172452572
576,10.0,0.5,4.0,4.0,0.299265159446478,0.299265159446478,2430.0,647.0,0.21696293282161996
577,10.0,0.5,5.0,5.0,0.25982433123744475,0.25982433123744475,1795.0,366.0,0.1800421997487936
578,10.0,0.5,9.0,9.0,0.2845119119271185,0.2845119119271185,3216.0,812.0,0.2170995927024985
579,10.0,0.5,7.0,7.0,0.2568856314458171,0.2568856314458171,100010.0,22254.0,0.19675211085529726
580,10.0,0.5,9.0,9.0,0.2798282714997843,0.2798282714997843,4314.0,951.0,0.19254541370350386
581,10.0,0.5,4.0,4.0,0.2605480568148631,0.2605480568148631,48751.0,11209.0,0.20673620166953052
582,10.0,0.5,7.0,7.0,0.3067483889633297,0.3067483889633297,21964.0,5758.0,0.2224014506388506
583,10.0,0.5,0.0,0.0,0.25523951772835407,0.25523951772835407,40016.0,8682.0,0.18630332859252574
584,10.0,0.5,1.0,1.0,0.26456893412252186,0.26456893412252186,44434.0,10651.0,0.22522296599782093
585,10.0,0.5,4.0,4.0,0.30956683888162567,0.30956683888162567,11445.0,2737.0,0.18094811287030144
586,10.0,0.5,3.0,3.0,0.25677167358279596,0.25677167358279596,36166.0,7641.0,0.18449865592892217
587,10.0,0.5,2.0,2.0,0.32247306838559836,0.32247306838559836,9479.0,2437.0,0.20654277663711182
588,10.0,0.5,4.0,6.0,0.2798317718100811,0.2623659040440243,9289.0,2080.0,0.19940081835941134
589,10.0,0.5,4.0,4.0,0.2652255075424802,0.2652255075424802,100010.0,22146.0,0.18833610612426943
590,10.0,0.5,3.0,3.0,0.2592441784239924,0.2592441784239924,85844.0,19981.0,0.2115178108078682
591,10.0,0.5,8.0,9.0,0.2834862180849497,0.2789358494872447,1897.0,450.0,0.21368297972089279
592,10.0,0.6,8.0,8.0,0.24579502573281897,0.24579502573281897,48413.0,10042.0,0.19097045966408874
593,10.0,0.6,6.0,6.0,0.29476288139415835,0.29476288139415835,60388.0,14553.0,0.2179379526359737
594,10.0,0.6,2.0,2.0,0.257362778185569,0.257362778185569,52649.0,10565.0,0.1776518875963366
595,10.0,0.6,0.0,0.0,0.2973986044723381,0.2973986044723381,21032.0,5101.0,0.21675308365845597
596,10.0,0.6,6.0,6.0,0.25678979639470323,0.25678979639470323,3729.0,728.0,0.18839917394809144
597,10.0,0.6,6.0,6.0,0.32095997558316836,0.32095997558316836,1011.0,242.0,0.21818977883448282
598,10.0,0.6,7.0,7.0,0.32257729333120205,0.32257729333120205,14841.0,3661.0,0.2194405768193392
599,10.0,0.6,0.0,9.0,0.26671910372485474,0.2650698906227773,80537.0,18225.0,0.20596187855637016
600,10.0,0.6,8.0,8.0,0.2798216475901593,0.2798216475901593,17215.0,3902.0,0.20272879188355875
601,10.0,0.6,4.0,4.0,0.2584042291369139,0.2584042291369139,12948.0,2707.0,0.18208930536210116
602,10.0,0.6,7.0,7.0,0.2444859171768611,0.2444859171768611,100010.0,20638.0,0.18601582759870827
603,10.0,0.6,8.0,8.0,0.2806982101445539,0.2806982101445539,13162.0,3188.0,0.2205367140519515
604,10.0,0.6,8.0,8.0,0.2909347628917457,0.2909347628917457,11979.0,2988.0,0.21344521206091588
605,10.0,0.6,6.0,6.0,0.2957343430028764,0.2957343430028764,5870.0,1363.0,0.19732784920969712
606,10.0,0.6,5.0,5.0,0.2894009878697185,0.2894009878697185,25464.0,5947.0,0.21085309967855653
607,10.0,0.6,4.0,4.0,0.31362494761758924,0.31362494761758924,6161.0,1532.0,0.2189885285411158
608,10.0,0.7000000000000001,9.0,9.0,0.24860958062672617,0.24860958062672617,100010.0,20282.0,0.1919561258837002
609,10.0,0.7000000000000001,0.0,0.0,0.3185303558966529,0.3185303558966529,1156.0,289.0,0.20749397249632956
610,10.0,0.7000000000000001,4.0,4.0,0.2609987509602046,0.2609987509602046,14388.0,3178.0,0.20789611312165976
611,10.0,0.7000000000000001,9.0,9.0,0.2754267191575529,0.2754267191575529,7125.0,1603.0,0.21668452669813268
612,10.0,0.7000000000000001,4.0,4.0,0.24019069143041902,0.24019069143041902,1036.0,235.0,0.20333078646858221
613,10.0,0.7000000000000001,4.0,4.0,0.26549440825298,0.26549440825298,100010.0,21520.0,0.20072219174788333
614,10.0,0.7000000000000001,9.0,9.0,0.24647789482183854,0.24647789482183854,100010.0,20599.0,0.19429306910298433
615,10.0,0.7000000000000001,5.0,5.0,0.2931849004188096,0.2931849004188096,100010.0,22771.0,0.21093223885607726
616,10.0,0.7000000000000001,1.0,1.0,0.29214979166593746,0.29214979166593746,18128.0,3994.0,0.1975698202940035
617,10.0,0.7000000000000001,4.0,4.0,0.3172787589128589,0.3172787589128589,3864.0,1023.0,0.2273654284023742
618,10.0,0.7000000000000001,2.0,2.0,0.267247079358873,0.267247079358873,39667.0,8013.0,0.18214035219870067
619,10.0,0.7000000000000001,1.0,1.0,0.2666932923096198,0.2666932923096198,100010.0,21840.0,0.20571169184798502
620,10.0,0.7000000000000001,5.0,5.0,0.26899893923345664,0.26899893923345664,3857.0,852.0,0.20585985034205573
621,10.0,0.7000000000000001,1.0,1.0,0.2859029212885953,0.2859029212885953,8722.0,1848.0,0.18625353074494452
622,10.0,0.7000000000000001,4.0,4.0,0.25695112774782736,0.25695112774782736,28988.0,5623.0,0.17778655039098992
623,10.0,0.7000000000000001,3.0,3.0,0.2544832103234262,0.2544832103234262,3734.0,673.0,0.17103780779120856
624,10.0,0.8,3.0,3.0,0.24021762079587947,0.24021762079587947,7948.0,1589.0,0.18984375116606864
625,10.0,0.8,6.0,6.0,0.2570413284826208,0.2570413284826208,8984.0,1746.0,0.18649076794247016
626,10.0,0.8,9.0,9.0,0.24511351655558203,0.24511351655558203,100010.0,20130.0,0.19633197824145945
627,10.0,0.8,1.0,1.0,0.2691954283647389,0.2691954283647389,2290.0,451.0,0.19251306979593066
628,10.0,0.8,7.0,7.0,0.30013177407929764,0.30013177407929764,5561.0,1139.0,0.20085907986626744
629,10.0,0.8,7.0,7.0,0.2383707052935509,0.2383707052935509,100010.0,19297.0,0.18908039711668803
630,10.0,0.8,8.0,8.0,0.3254699730503432,0.3254699730503432,6840.0,1446.0,0.20394543016213879
631,10.0,0.8,8.0,1.0,0.23951556323492654,0.23825669322307835,100010.0,19761.0,0.19342216265772771
632,10.0,0.8,9.0,9.0,0.21976179443738741,0.21976179443738741,19096.0,3567.0,0.18252774025592805
633,10.0,0.8,0.0,0.0,0.25295469701207585,0.25295469701207585,42627.0,8583.0,0.19575358183545533
634,10.0,0.8,3.0,3.0,0.28223596862324185,0.28223596862324185,90377.0,20872.0,0.2243841996937863
635,10.0,0.8,0.0,0.0,0.2839325567686,0.2839325567686,15124.0,3234.0,0.20956831687434713
636,10.0,0.8,5.0,5.0,0.27524209794929827,0.27524209794929827,100010.0,23790.0,0.23216436554405182
637,10.0,0.8,4.0,4.0,0.3041972311102446,0.3041972311102446,6806.0,1572.0,0.2185838787624263
638,10.0,0.8,9.0,9.0,0.2853540597166161,0.2853540597166161,1011.0,194.0,0.17118976787837953
639,10.0,0.8,5.0,5.0,0.2754472501095561,0.2754472501095561,15699.0,2948.0,0.18233400434801827
640,15.0,0.1,12.0,7.0,0.2811707615744839,0.2461200762441008,1363.0,304.0,0.19373187992478247
641,15.0,0.1,14.0,0.0,0.2809782611822064,0.2800180753629043,100015.0,26877.0,0.19086977349712161
642,15.0,0.1,13.0,6.0,0.2670585063322349,0.2611468109471859,100015.0,25206.0,0.193407463349111
643,15.0,0.1,9.0,9.0,0.32573743442496883,0.32573743442496883,31261.0,9579.0,0.18131487888464826
644,15.0,0.1,9.0,4.0,0.2532647204801751,0.17690587450010725,1120.0,259.0,0.1801417046643413
645,15.0,0.1,7.0,1.0,0.2905123493567981,0.22367969078350794,4472.0,960.0,0.18715670310051244
646,15.0,0.1,14.0,14.0,0.2667923309536122,0.2667923309536122,98091.0,24567.0,0.19605783536619287
647,15.0,0.1,2.0,2.0,0.2746658713050759,0.2746658713050759,60402.0,15855.0,0.19477887109756567
648,15.0,0.1,14.0,11.0,0.30701003877804656,0.2600134502362301,1056.0,302.0,0.21198047230388165
649,15.0,0.1,6.0,6.0,0.26701948378027895,0.26701948378027895,100015.0,25637.0,0.20252788945104558
650,15.0,0.1,0.0,0.0,0.25757044385982036,0.25757044385982036,100015.0,25129.0,0.19212398675672446
651,15.0,0.1,8.0,1.0,0.2313755288435636,0.23000957700367639,3680.0,745.0,0.18260331014805098
652,15.0,0.1,12.0,12.0,0.2636178642737719,0.2636178642737719,100015.0,25339.0,0.18558166632535394
653,15.0,0.1,3.0,3.0,0.2930949215181492,0.2930949215181492,43169.0,12172.0,0.2013138257371589
654,15.0,0.1,4.0,4.0,0.29531871671637877,0.29531871671637877,7932.0,1753.0,0.19434249560704167
655,15.0,0.1,9.0,9.0,0.3214515529401223,0.3214515529401223,36389.0,11230.0,0.20319294136704277
656,15.0,0.2,11.0,11.0,0.27051740872451396,0.27051740872451396,100015.0,25474.0,0.2065584499123427
657,15.0,0.2,9.0,9.0,0.3032421919000913,0.3032421919000913,43630.0,12573.0,0.21121020750898514
658,15.0,0.2,13.0,10.0,0.28255890985098864,0.28129749979518764,100015.0,26605.0,0.20142276804062076
659,15.0,0.2,8.0,11.0,0.2496208958889026,0.2435422286615379,100015.0,23346.0,0.19138888716343125
660,15.0,0.2,5.0,2.0,0.29429898017378997,0.25020276845947764,1500.0,319.0,0.2150273330229801
661,15.0,0.2,1.0,1.0,0.25394890837824535,0.25394890837824535,100015.0,23627.0,0.17180022923727922
662,15.0,0.2,10.0,10.0,0.30140145208591773,0.30140145208591773,68600.0,18755.0,0.18668110519739672
663,15.0,0.2,8.0,8.0,0.3065152293227042,0.3065152293227042,72913.0,20893.0,0.21099517051529676
664,15.0,0.2,3.0,3.0,0.28660656488174285,0.28660656488174285,38511.0,10395.0,0.21060002169985664
665,15.0,0.2,12.0,1.0,0.2658802411418942,0.2440757215508853,1897.0,453.0,0.1842867864102911
666,15.0,0.2,9.0,9.0,0.2993819592071883,0.2993819592071883,9194.0,2304.0,0.20089406660590894
667,15.0,0.2,5.0,5.0,0.2666241882634807,0.2666241882634807,5949.0,1267.0,0.191674158691352
668,15.0,0.2,0.0,0.0,0.30530946041912765,0.30530946041912765,2345.0,487.0,0.18803399966323583
669,15.0,0.2,3.0,3.0,0.28621133800360127,0.28621133800360127,10027.0,2700.0,0.1905964362725049
670,15.0,0.2,1.0,1.0,0.2981206035540592,0.2981206035540592,4124.0,796.0,0.20012663608837322
671,15.0,0.2,0.0,0.0,0.26040873286606503,0.26040873286606503,5836.0,1217.0,0.18132247832943485
672,15.0,0.30000000000000004,6.0,6.0,0.30709856980838524,0.30709856980838524,6547.0,1761.0,0.20569633106427268
673,15.0,0.30000000000000004,10.0,10.0,0.312663038948188,0.312663038948188,5212.0,1379.0,0.18780215392645333
674,15.0,0.30000000000000004,3.0,3.0,0.2647253157160694,0.2647253157160694,82245.0,20094.0,0.20348295966643082
675,15.0,0.30000000000000004,5.0,5.0,0.2977373552008422,0.2977373552008422,1158.0,291.0,0.21951380994189182
676,15.0,0.30000000000000004,14.0,14.0,0.2545552258210955,0.2545552258210955,100015.0,23167.0,0.18371837948809222
677,15.0,0.30000000000000004,3.0,3.0,0.2381604491649505,0.2381604491649505,40735.0,8884.0,0.17060874188794592
678,15.0,0.30000000000000004,3.0,3.0,0.28547053624502794,0.28547053624502794,43221.0,11041.0,0.2037667598567384
679,15.0,0.30000000000000004,2.0,2.0,0.23883174912638333,0.23883174912638333,35782.0,7547.0,0.19820520584750978
680,15.0,0.30000000000000004,9.0,9.0,0.285984704184981,0.285984704184981,100015.0,26302.0,0.22091374154078613
681,15.0,0.30000000000000004,6.0,6.0,0.2764953377701446,0.2764953377701446,2626.0,594.0,0.1848970567729787
682,15.0,0.30000000000000004,6.0,6.0,0.25041086879024144,0.25041086879024144,100015.0,23109.0,0.19371899053886776
683,15.0,0.30000000000000004,10.0,10.0,0.3106556391736673,0.3106556391736673,12450.0,2880.0,0.19444664565566872
684,15.0,0.30000000000000004,3.0,3.0,0.2639301311125155,0.2639301311125155,11151.0,2662.0,0.20604152814878454
685,15.0,0.30000000000000004,9.0,11.0,0.27849124961190397,0.2695032886231655,17574.0,4351.0,0.20670268526835445
686,15.0,0.30000000000000004,0.0,0.0,0.2595322289533576,0.2595322289533576,6595.0,1464.0,0.1811568875897719
687,15.0,0.30000000000000004,4.0,4.0,0.32862306378539335,0.32862306378539335,100015.0,30030.0,0.2402471559689455
688,15.0,0.4,6.0,7.0,0.2672308448935006,0.21980316132346395,2784.0,601.0,0.2027733210899095
689,15.0,0.4,3.0,3.0,0.30516841436906267,0.30516841436906267,3836.0,905.0,0.19984622556985865
690,15.0,0.4,10.0,10.0,0.3035098807273669,0.3035098807273669,7856.0,2051.0,0.21750253431003858
691,15.0,0.4,14.0,14.0,0.25681865000510407,0.25681865000510407,80178.0,17460.0,0.17226761204593413
692,15.0,0.4,1.0,1.0,0.2515032588156502,0.2515032588156502,100015.0,22871.0,0.1957992731402456
693,15.0,0.4,0.0,9.0,0.28348946889599064,0.27958692560163084,100015.0,24539.0,0.20349204781288474
694,15.0,0.4,6.0,6.0,0.27841009143289297,0.27841009143289297,100015.0,24548.0,0.207456814670232
695,15.0,0.4,12.0,12.0,0.2605770935197238,0.2605770935197238,100015.0,23895.0,0.20703858900658323
696,15.0,0.4,14.0,14.0,0.3191600182845914,0.3191600182845914,100015.0,27005.0,0.21296825946910863
697,15.0,0.4,1.0,1.0,0.27106729632953114,0.27106729632953114,19512.0,4583.0,0.19595679665543025
698,15.0,0.4,8.0,8.0,0.33875088578447904,0.33875088578447904,1437.0,323.0,0.20181162511037626
699,15.0,0.4,6.0,6.0,0.24082870325695185,0.24082870325695185,42304.0,9037.0,0.18621097480935397
700,15.0,0.4,4.0,4.0,0.2892291055057274,0.2892291055057274,14248.0,3605.0,0.19998062044304848
701,15.0,0.4,14.0,14.0,0.3004954650812513,0.3004954650812513,4683.0,1190.0,0.20212013465450804
702,15.0,0.4,12.0,12.0,0.2685645838069565,0.2685645838069565,32047.0,7517.0,0.19079856207865303
703,15.0,0.4,11.0,11.0,0.31136221050984275,0.31136221050984275,15850.0,4119.0,0.19259517079125166
704,15.0,0.5,4.0,4.0,0.30227174684089264,0.30227174684089264,13257.0,3296.0,0.20259249344859037
705,15.0,0.5,9.0,9.0,0.3262919049136134,0.3262919049136134,2341.0,577.0,0.1955578555198977
706,15.0,0.5,5.0,5.0,0.269753672712411,0.269753672712411,52434.0,12113.0,0.19614903461403757
707,15.0,0.5,2.0,2.0,0.3033470874110195,0.3033470874110195,23773.0,6096.0,0.22292736496545487
708,15.0,0.5,0.0,0.0,0.35151539283727623,0.35151539283727623,1037.0,262.0,0.2199028609657872
709,15.0,0.5,10.0,10.0,0.28872851975375885,0.28872851975375885,3168.0,661.0,0.19354692940951526
710,15.0,0.5,11.0,11.0,0.2575575988283978,0.2575575988283978,20961.0,4516.0,0.18703565133374173
711,15.0,0.5,5.0,5.0,0.2718305852477056,0.2718305852477056,80638.0,18160.0,0.1839311562553285
712,15.0,0.5,4.0,4.0,0.2933331598129613,0.2933331598129613,81948.0,19786.0,0.1966060966748083
713,15.0,0.5,2.0,2.0,0.29073421105466707,0.29073421105466707,9555.0,2345.0,0.19795504468309078
714,15.0,0.5,0.0,0.0,0.30418166435365274,0.30418166435365274,41230.0,10200.0,0.2028378138973467
715,15.0,0.5,6.0,6.0,0.26213247015779895,0.26213247015779895,100015.0,23438.0,0.21031138607025032
716,15.0,0.5,5.0,5.0,0.2502493836146696,0.2502493836146696,60469.0,12700.0,0.18178937721475416
717,15.0,0.5,2.0,2.0,0.27577853720231527,0.27577853720231527,100015.0,23339.0,0.19793620315027463
718,15.0,0.5,2.0,2.0,0.2723371777808856,0.2723371777808856,3282.0,684.0,0.19452712581743825
719,15.0,0.5,5.0,5.0,0.28552979531637346,0.28552979531637346,5901.0,1316.0,0.1970930285076333
720,15.0,0.6,1.0,1.0,0.30537467442143307,0.30537467442143307,5921.0,1426.0,0.21555447064947927
721,15.0,0.6,5.0,5.0,0.22892985124549248,0.22892985124549248,42352.0,8530.0,0.1827415786965717
722,15.0,0.6,13.0,13.0,0.26835848496841286,0.26835848496841286,20636.0,4685.0,0.19888187011623082
723,15.0,0.6,0.0,0.0,0.29158252510011784,0.29158252510011784,3616.0,764.0,0.19216097029481985
724,15.0,0.6,7.0,7.0,0.27426190003296413,0.27426190003296413,9238.0,2049.0,0.18761570107618572
725,15.0,0.6,0.0,0.0,0.2904319517862247,0.2904319517862247,1237.0,283.0,0.20590238805283848
726,15.0,0.6,7.0,7.0,0.2762601159684769,0.2762601159684769,43445.0,9805.0,0.20333010660320294
727,15.0,0.6,1.0,1.0,0.2957889543240612,0.2957889543240612,4403.0,1050.0,0.21110981400531634
728,15.0,0.6,9.0,9.0,0.30541338538452284,0.30541338538452284,30048.0,7018.0,0.19569514268464328
729,15.0,0.6,6.0,6.0,0.27919272887526236,0.27919272887526236,17451.0,4038.0,0.19667323543622384
730,15.0,0.6,8.0,8.0,0.2698780250537125,0.2698780250537125,59746.0,13777.0,0.20984643426168428
731,15.0,0.6,13.0,13.0,0.29276466515234667,0.29276466515234667,100015.0,23673.0,0.20223370675302949
732,15.0,0.6,7.0,7.0,0.28341703564074777,0.28341703564074777,100015.0,22932.0,0.20271009814341295
733,15.0,0.6,6.0,6.0,0.3000187052316523,0.3000187052316523,6036.0,1470.0,0.20681577552302852
734,15.0,0.6,1.0,1.0,0.32194596882680193,0.32194596882680193,2375.0,532.0,0.22108808571058802
735,15.0,0.6,7.0,7.0,0.2420276564745162,0.2420276564745162,12387.0,2419.0,0.17301226724494276
736,15.0,0.7000000000000001,11.0,11.0,0.27854272744746766,0.27854272744746766,63863.0,14550.0,0.2084863679821415
737,15.0,0.7000000000000001,1.0,1.0,0.3369628895008955,0.3369628895008955,2129.0,481.0,0.19245750349224794
738,15.0,0.7000000000000001,1.0,1.0,0.24583826687437663,0.24583826687437663,15278.0,2902.0,0.18255515956848642
739,15.0,0.7000000000000001,12.0,12.0,0.28972969899080403,0.28972969899080403,6340.0,1412.0,0.20703574432965466
740,15.0,0.7000000000000001,9.0,9.0,0.2728618664442675,0.2728618664442675,9629.0,2030.0,0.18793862044110637
741,15.0,0.7000000000000001,3.0,3.0,0.3057566831695355,0.3057566831695355,1842.0,367.0,0.20244928517111518
742,15.0,0.7000000000000001,10.0,10.0,0.3045616839673558,0.3045616839673558,2432.0,559.0,0.20092362879793765
743,15.0,0.7000000000000001,2.0,2.0,0.2604866228561179,0.2604866228561179,11823.0,2432.0,0.19047374037164824
744,15.0,0.7000000000000001,7.0,2.0,0.26305075480709234,0.25927767592778406,100015.0,21637.0,0.1990056962424265
745,15.0,0.7000000000000001,7.0,7.0,0.2501929198621468,0.2501929198621468,90393.0,18161.0,0.18599534514216595
746,15.0,0.7000000000000001,2.0,2.0,0.31806160177551934,0.31806160177551934,45082.0,11032.0,0.22244632891908284
