n_arms,true_winner_idx,winner_idx,traffic,wins,baseline,conversion
46.0,16.0,16.0,10546.0,2731.0,0.19829113517891186,0.2589607434098236
46.0,38.0,38.0,37919.0,11073.0,0.2002737388189782,0.2920171945462697
46.0,41.0,41.0,5279.0,1512.0,0.20149693883289524,0.2864178821746543
46.0,8.0,8.0,100000.0,28676.0,0.2164102056103022,0.28676
46.0,41.0,38.0,83658.0,23280.0,0.18993172228224503,0.2782758373377322
46.0,10.0,10.0,7269.0,1949.0,0.20564950643598112,0.26812491401843447
46.0,4.0,4.0,100000.0,27184.0,0.19321495063120933,0.27184
46.0,25.0,25.0,15129.0,4619.0,0.1923961009279173,0.3053076872232137
46.0,4.0,4.0,2409.0,560.0,0.19863566509065053,0.23246160232461602
46.0,39.0,39.0,12489.0,3300.0,0.201783886967775,0.2642325246216671
46.0,16.0,16.0,51139.0,12933.0,0.19350743506185775,0.25289896165353254
46.0,11.0,14.0,15725.0,4371.0,0.19452583675655657,0.2779650238473768
46.0,32.0,32.0,30921.0,7633.0,0.20312706413087867,0.2468548882636396
46.0,19.0,38.0,19962.0,5274.0,0.1951547173147758,0.26420198376916143
46.0,30.0,27.0,14499.0,3882.0,0.20048934357375855,0.2677426029381337
46.0,27.0,27.0,100000.0,28468.0,0.1927065849065144,0.28468
46.0,27.0,27.0,100000.0,27197.0,0.20226925448451819,0.27197
46.0,14.0,37.0,16647.0,4707.0,0.2070228799405496,0.2827536493061813
46.0,1.0,1.0,8126.0,1912.0,0.20350663918377973,0.23529411764705882
46.0,24.0,24.0,65584.0,17101.0,0.1961367058879226,0.2607495730666016
46.0,30.0,30.0,79299.0,22288.0,0.20255604627742976,0.2810628128980189
46.0,23.0,41.0,51910.0,13746.0,0.19930152873180204,0.264804469273743
46.0,42.0,42.0,9879.0,2997.0,0.20579298706503477,0.30337078651685395
46.0,15.0,33.0,12450.0,3342.0,0.191059711681123,0.26843373493975903
46.0,42.0,42.0,39002.0,10335.0,0.2014249142576823,0.26498641095328446
46.0,26.0,5.0,100000.0,27868.0,0.20413255490562676,0.27868
46.0,33.0,17.0,46049.0,14083.0,0.20251911385063437,0.3058264023105822
46.0,4.0,4.0,100000.0,29921.0,0.2058935849029372,0.29921
48.0,30.0,30.0,6315.0,1579.0,0.1924502630395628,0.25003958828186856
48.0,18.0,18.0,36533.0,9197.0,0.19609294673413435,0.2517449976733364
48.0,4.0,15.0,100000.0,29561.0,0.20092212858937744,0.29561
48.0,4.0,4.0,4277.0,1093.0,0.19889447799860957,0.25555295768061725
48.0,0.0,0.0,100000.0,27544.0,0.19395827827665543,0.27544
48.0,24.0,24.0,8225.0,2187.0,0.2039753564033401,0.2658966565349544
48.0,17.0,17.0,100000.0,28552.0,0.19015786380708063,0.28552
48.0,36.0,36.0,8574.0,2147.0,0.20263655950901258,0.2504082108700723
48.0,42.0,42.0,100000.0,26752.0,0.19943540625665657,0.26752
48.0,46.0,6.0,16935.0,5013.0,0.21823060704216438,0.29601417183348094
48.0,25.0,25.0,18172.0,4971.0,0.2002494263044948,0.2735527184679727
48.0,33.0,33.0,43708.0,12537.0,0.19493136772757833,0.28683536194746956
48.0,2.0,2.0,16393.0,4533.0,0.1863625529492332,0.2765204660525834
48.0,35.0,35.0,12082.0,3558.0,0.21724311591634216,0.2944876676047012
48.0,10.0,10.0,100000.0,28651.0,0.20968979432785617,0.28651
48.0,23.0,23.0,35766.0,10000.0,0.2061622989609854,0.2795951462282615
48.0,5.0,22.0,100000.0,26196.0,0.1916226453771762,0.26196
48.0,32.0,32.0,26972.0,7196.0,0.21039704426455064,0.26679519501705473
48.0,12.0,12.0,20518.0,5067.0,0.1952459985551048,0.24695389414172922
48.0,10.0,33.0,100000.0,33126.0,0.21123013128062593,0.33126
48.0,4.0,4.0,100000.0,27521.0,0.19317749712939516,0.27521
48.0,1.0,1.0,8100.0,2152.0,0.21984209228146354,0.26567901234567903
48.0,24.0,24.0,100000.0,27935.0,0.20388236097981713,0.27935
48.0,21.0,21.0,100000.0,27690.0,0.20060120762535769,0.2769
48.0,34.0,34.0,22294.0,5453.0,0.19770427908650767,0.2445949582847403
48.0,28.0,28.0,100000.0,30542.0,0.21416966120634853,0.30542
48.0,7.0,7.0,100000.0,28431.0,0.1979074523964798,0.28431
48.0,11.0,11.0,24947.0,8035.0,0.19691350117673587,0.3220828155690063
48.0,27.0,4.0,7835.0,1816.0,0.19676588941191508,0.23178047223994894
48.0,14.0,38.0,20049.0,5171.0,0.1960215210544897,0.25791810065339915
48.0,33.0,33.0,29675.0,8043.0,0.19367930065904648,0.2710362257792755
48.0,13.0,13.0,90324.0,24414.0,0.18988991640592823,0.270293609671848
50.0,40.0,40.0,49620.0,14702.0,0.21004000639922701,0.29629181781539704
50.0,45.0,47.0,100000.0,28131.0,0.19454119670078168,0.28131
50.0,12.0,12.0,19582.0,5118.0,0.20843414082229794,0.2613624757430293
50.0,21.0,21.0,16852.0,4924.0,0.2038901679353911,0.2921908378827439
50.0,47.0,47.0,100000.0,32092.0,0.20651596046167497,0.32092
50.0,32.0,32.0,5584.0,1452.0,0.2051116461137116,0.2600286532951289
50.0,7.0,7.0,60399.0,17589.0,0.20707145899863544,0.2912134306859385
50.0,32.0,32.0,19139.0,4803.0,0.19014476732704963,0.25095355034223316
50.0,32.0,32.0,18423.0,4965.0,0.20383565933273612,0.2695000814199642
50.0,39.0,39.0,100000.0,32265.0,0.21489952949264426,0.32265
50.0,41.0,41.0,21241.0,6226.0,0.20260478940484497,0.29311237700673226
50.0,19.0,19.0,100000.0,25411.0,0.1933443585665839,0.25411
50.0,39.0,39.0,8211.0,2281.0,0.20118334040447397,0.27779807575203996
50.0,28.0,48.0,56319.0,14600.0,0.19072715527132592,0.25923755748504057
50.0,46.0,46.0,10646.0,2965.0,0.18855389791591307,0.2785083599473981
50.0,12.0,39.0,16750.0,4408.0,0.20525412580332614,0.2631641791044776
50.0,14.0,9.0,32254.0,8583.0,0.1952180772104207,0.26610652942270724
50.0,15.0,15.0,90039.0,23457.0,0.1914618159882692,0.2605204411421717
50.0,13.0,13.0,7547.0,1866.0,0.19872042235635928,0.2472505631376706
50.0,39.0,23.0,63798.0,19007.0,0.19542876288330363,0.2979246998338506
50.0,3.0,3.0,13443.0,3632.0,0.20657847311973282,0.27017778769619877
50.0,22.0,22.0,14542.0,3375.0,0.18645833646975327,0.23208637051299683
50.0,45.0,45.0,8587.0,2234.0,0.19993170851595013,0.2601607080470479
50.0,32.0,37.0,10666.0,3234.0,0.20232700315883537,0.3032064504031502
50.0,5.0,19.0,100000.0,28461.0,0.1944262577850827,0.28461
50.0,43.0,43.0,100000.0,28916.0,0.1972784377133539,0.28916
50.0,38.0,38.0,22507.0,6081.0,0.20077583221435866,0.2701826098547119
50.0,46.0,46.0,100000.0,27309.0,0.20485040445689265,0.27309
50.0,17.0,43.0,13474.0,3487.0,0.20131589460868812,0.25879471574884966
50.0,14.0,14.0,23371.0,6932.0,0.19949603750350334,0.2966069059946087
50.0,38.0,38.0,66809.0,19465.0,0.2004054952694414,0.2913529614273526
50.0,10.0,10.0,66576.0,18139.0,0.2097251988304478,0.27245553953376594
