n_arms,true_winner_idx,winner_idx,traffic,wins,baseline,conversion
44.0,4.0,4.0,26516.0,6423.0,0.1936412859329337,0.24223110574747322
44.0,8.0,3.0,100044.0,28827.0,0.21187704780877936,0.28814321698452683
44.0,34.0,19.0,2418.0,554.0,0.20805383373574038,0.22911497105045492
44.0,6.0,31.0,100044.0,26290.0,0.19431558844181332,0.26278437487505496
44.0,30.0,30.0,100044.0,30341.0,0.19976018804639606,0.3032765583143417
46.0,7.0,26.0,2202.0,555.0,0.19541518855667503,0.25204359673024523
46.0,41.0,41.0,11496.0,2972.0,0.18880869632362862,0.2585247042449548
46.0,36.0,36.0,100046.0,29104.0,0.1909240214575111,0.29090618315574834
46.0,30.0,35.0,1075.0,238.0,0.20642531173936557,0.2213953488372093
46.0,16.0,6.0,4680.0,1126.0,0.19829113517891186,0.2405982905982906
46.0,38.0,22.0,10422.0,2570.0,0.2002737388189782,0.24659374400307044
46.0,41.0,41.0,5779.0,1497.0,0.20149693883289524,0.25904135663609623
46.0,8.0,38.0,2076.0,510.0,0.2164102056103022,0.24566473988439305
46.0,41.0,41.0,100046.0,26762.0,0.18993172228224503,0.2674969514023549
46.0,10.0,10.0,3878.0,1004.0,0.20564950643598112,0.258896338318721
46.0,4.0,45.0,2769.0,635.0,0.19321495063120933,0.22932466594438425
46.0,25.0,25.0,1426.0,341.0,0.1923961009279173,0.2391304347826087
46.0,4.0,3.0,1320.0,272.0,0.19863566509065053,0.20606060606060606
46.0,39.0,39.0,2926.0,630.0,0.201783886967775,0.215311004784689
46.0,16.0,38.0,1201.0,253.0,0.19350743506185775,0.21065778517901748
46.0,11.0,45.0,10402.0,2456.0,0.19452583675655657,0.23610844068448375
46.0,32.0,30.0,45758.0,11060.0,0.20312706413087867,0.24170636828532716
46.0,19.0,19.0,100046.0,27633.0,0.1951547173147758,0.27620294664454353
46.0,30.0,32.0,1561.0,410.0,0.20048934357375855,0.2626521460602178
46.0,27.0,6.0,26986.0,6607.0,0.1927065849065144,0.24483065293114947
46.0,27.0,27.0,100046.0,26929.0,0.20226925448451819,0.26916618355556443
46.0,14.0,14.0,98364.0,27983.0,0.2070228799405496,0.2844841608718637
46.0,1.0,23.0,13261.0,3653.0,0.20350663918377973,0.2754694216122464
46.0,24.0,20.0,1356.0,333.0,0.1961367058879226,0.24557522123893805
46.0,30.0,37.0,1728.0,360.0,0.20255604627742976,0.20833333333333334
46.0,23.0,23.0,100046.0,26660.0,0.19930152873180204,0.26647742038662214
46.0,42.0,44.0,1777.0,409.0,0.20579298706503477,0.2301631963984243
46.0,15.0,33.0,1636.0,336.0,0.191059711681123,0.20537897310513448
46.0,42.0,42.0,100046.0,28213.0,0.2014249142576823,0.2820002798712592
46.0,26.0,26.0,2009.0,497.0,0.20413255490562676,0.24738675958188153
46.0,33.0,33.0,32748.0,9797.0,0.20251911385063437,0.29916330768291194
46.0,4.0,9.0,1352.0,320.0,0.2058935849029372,0.23668639053254437
48.0,30.0,30.0,100048.0,29001.0,0.1924502630395628,0.2898708619862466
48.0,18.0,27.0,31272.0,7812.0,0.19609294673413435,0.24980813507290867
48.0,4.0,4.0,3381.0,772.0,0.20092212858937744,0.22833481218574386
48.0,4.0,12.0,1510.0,375.0,0.19889447799860957,0.24834437086092714
48.0,0.0,39.0,100048.0,26766.0,0.19395827827665543,0.26753158483927714
48.0,24.0,24.0,18405.0,4962.0,0.2039753564033401,0.26960065199674
48.0,17.0,24.0,100048.0,26802.0,0.19015786380708063,0.26789141212218137
48.0,36.0,36.0,1215.0,286.0,0.20263655950901258,0.2353909465020576
48.0,42.0,42.0,100048.0,26368.0,0.19943540625665657,0.26355349432272507
48.0,46.0,29.0,2195.0,606.0,0.21823060704216438,0.27608200455580867
48.0,25.0,27.0,5482.0,1599.0,0.2002494263044948,0.2916818679314119
48.0,33.0,13.0,100048.0,27433.0,0.19493136772757833,0.27419838477530784
48.0,2.0,2.0,100048.0,28294.0,0.1863625529492332,0.2828042539581001
48.0,35.0,35.0,42947.0,12782.0,0.21724311591634216,0.2976226511747037
48.0,10.0,23.0,1337.0,318.0,0.20968979432785617,0.23784592370979807
48.0,23.0,30.0,1181.0,260.0,0.2061622989609854,0.2201524132091448
48.0,5.0,32.0,2405.0,535.0,0.1916226453771762,0.22245322245322247
48.0,32.0,32.0,12797.0,3462.0,0.21039704426455064,0.27053215597405644
48.0,12.0,35.0,1672.0,342.0,0.1952459985551048,0.20454545454545456
48.0,10.0,2.0,1082.0,246.0,0.21123013128062593,0.22735674676524953
48.0,4.0,4.0,82570.0,21471.0,0.19317749712939516,0.26003391062129105
48.0,1.0,47.0,1563.0,369.0,0.21984209228146354,0.236084452975048
48.0,24.0,8.0,1237.0,278.0,0.20388236097981713,0.22473726758286175
48.0,21.0,21.0,100048.0,27047.0,0.20060120762535769,0.2703402366863905
48.0,34.0,39.0,3387.0,768.0,0.19770427908650767,0.2267493356953056
48.0,28.0,8.0,100048.0,27936.0,0.21416966120634853,0.27922597153366385
48.0,7.0,7.0,100048.0,27702.0,0.1979074523964798,0.2768870941947865
48.0,11.0,11.0,100048.0,31724.0,0.19691350117673587,0.3170877978570286
48.0,27.0,13.0,2168.0,494.0,0.19676588941191508,0.22785977859778597
48.0,14.0,38.0,100048.0,27921.0,0.1960215210544897,0.2790760434991204
48.0,33.0,33.0,100048.0,28584.0,0.19367930065904648,0.2857028626259395
48.0,13.0,26.0,3179.0,665.0,0.18988991640592823,0.20918527838943063
50.0,40.0,40.0,100050.0,29695.0,0.21004000639922701,0.2968015992003998
50.0,45.0,47.0,100050.0,27252.0,0.19454119670078168,0.27238380809595203
50.0,12.0,12.0,100050.0,28038.0,0.20843414082229794,0.28023988005997
50.0,21.0,21.0,6524.0,1784.0,0.2038901679353911,0.2734518700183936
50.0,47.0,47.0,3756.0,949.0,0.20651596046167497,0.25266240681576146
50.0,32.0,16.0,100050.0,29380.0,0.2051116461137116,0.29365317341329333
50.0,7.0,26.0,12852.0,3306.0,0.20707145899863544,0.2572362278244631
50.0,32.0,10.0,100050.0,26078.0,0.19014476732704963,0.26064967516241877
50.0,32.0,32.0,1537.0,376.0,0.20383565933273612,0.2446324007807417
50.0,39.0,39.0,1539.0,418.0,0.21489952949264426,0.2716049382716049
50.0,41.0,42.0,8630.0,2276.0,0.20260478940484497,0.2637311703360371
50.0,19.0,19.0,22946.0,5604.0,0.1933443585665839,0.2442255730846335
50.0,39.0,39.0,2620.0,552.0,0.20118334040447397,0.21068702290076335
50.0,28.0,33.0,100050.0,25767.0,0.19072715527132592,0.2575412293853073
50.0,46.0,3.0,100050.0,27431.0,0.18855389791591307,0.27417291354322837
50.0,12.0,1.0,100050.0,26480.0,0.20525412580332614,0.26466766616691656
50.0,14.0,9.0,5778.0,1409.0,0.1952180772104207,0.24385600553824852
50.0,15.0,45.0,2573.0,539.0,0.1914618159882692,0.20948309366498252
50.0,13.0,13.0,11914.0,2870.0,0.19872042235635928,0.2408930669800235
50.0,39.0,39.0,100050.0,29572.0,0.19542876288330363,0.2955722138930535
50.0,3.0,3.0,2145.0,551.0,0.20657847311973282,0.2568764568764569
50.0,22.0,22.0,100050.0,26309.0,0.18645833646975327,0.26295852073963016
50.0,45.0,45.0,5247.0,1263.0,0.19993170851595013,0.24070897655803317
50.0,32.0,32.0,1721.0,376.0,0.20232700315883537,0.21847762928529924
50.0,5.0,19.0,3458.0,797.0,0.1944262577850827,0.23048004626951996
50.0,43.0,11.0,100050.0,26999.0,0.1972784377133539,0.2698550724637681
50.0,38.0,38.0,23583.0,6682.0,0.20077583221435866,0.2833396938472629
50.0,46.0,18.0,1311.0,294.0,0.20485040445689265,0.2242562929061785
50.0,17.0,17.0,100050.0,28699.0,0.20131589460868812,0.28684657671164415
50.0,14.0,32.0,3998.0,1051.0,0.19949603750350334,0.2628814407203602
50.0,38.0,12.0,1399.0,258.0,0.2004054952694414,0.18441744102930666
50.0,10.0,10.0,14565.0,3549.0,0.2097251988304478,0.24366632337796088
